dataset_name,before_fix_global_accuracy,new_global_accuracy,valid_global_data_size,runtimes
imdb,0.42778,0.65098,26729,"{'snorkel_first_run': 123.40494155883789, 'snorkel_run_after_fix': 159.40141820907593, 'solver_runtime': 4.775228023529053, 'repair_time': 433.11133909225464}"
imdb,0.42778,0.62076,26729,"{'snorkel_first_run': 14.009639024734497, 'snorkel_run_after_fix': 28.955626487731934, 'solver_runtime': 3.3627920150756836, 'repair_time': 328.2642152309418}"
imdb,0.42778,0.62008,26729,"{'snorkel_first_run': 10.041234970092773, 'snorkel_run_after_fix': 28.27337884902954, 'solver_runtime': 2.9252164363861084, 'repair_time': 358.075808763504}"
imdb,0.42778,0.65666,26729,"{'snorkel_first_run': 11.562722444534302, 'snorkel_run_after_fix': 50.805675745010376, 'solver_runtime': 5.144407749176025, 'repair_time': 1238.585307598114}"
painter_architect,0.8519123896698267,0.8120300751879699,11597,"{'snorkel_first_run': 4.334971904754639, 'snorkel_run_after_fix': 6.524210214614868, 'solver_runtime': 0.5019025802612305, 'repair_time': 1.625324010848999}"
painter_architect,0.8519123896698267,0.8591042824452435,11597,"{'snorkel_first_run': 3.9146506786346436, 'snorkel_run_after_fix': 7.357288360595703, 'solver_runtime': 176.54888677597046, 'repair_time': 1.405385971069336}"
painter_architect,0.8519123896698267,0.8502778685845047,11597,"{'snorkel_first_run': 3.966017961502075, 'snorkel_run_after_fix': 8.458225011825562, 'solver_runtime': 0.6240088939666748, 'repair_time': 2.0260705947875977}"
painter_architect,0.8519123896698267,0.7011278195488722,11597,"{'snorkel_first_run': 5.449117422103882, 'snorkel_run_after_fix': 9.921188116073608, 'solver_runtime': 0.9314689636230469, 'repair_time': 1.3001208305358887}"
painter_architect,0.8519123896698267,0.8203661327231121,11597,"{'snorkel_first_run': 4.956216335296631, 'snorkel_run_after_fix': 6.5170605182647705, 'solver_runtime': 0.6617176532745361, 'repair_time': 1.495335340499878}"
painter_architect,0.8519123896698267,0.8765119320039229,11597,"{'snorkel_first_run': 3.9634876251220703, 'snorkel_run_after_fix': 6.949381589889526, 'solver_runtime': 0.7600224018096924, 'repair_time': 1.4411070346832275}"
painter_architect,0.8519123896698267,0.8223275580254985,11597,"{'snorkel_first_run': 4.328352928161621, 'snorkel_run_after_fix': 8.023300409317017, 'solver_runtime': 1.5876665115356445, 'repair_time': 1.4936192035675049}"
painter_architect,0.8519123896698267,0.8322981366459627,11597,"{'snorkel_first_run': 4.4706504344940186, 'snorkel_run_after_fix': 7.3634583950042725, 'solver_runtime': 0.8924710750579834, 'repair_time': 1.7766139507293701}"
painter_architect,0.8519123896698267,0.765527950310559,11597,"{'snorkel_first_run': 4.166861057281494, 'snorkel_run_after_fix': 6.712738990783691, 'solver_runtime': 0.8508388996124268, 'repair_time': 1.5752134323120117}"
painter_architect,0.8519123896698267,0.8648251062438705,11597,"{'snorkel_first_run': 4.452210903167725, 'snorkel_run_after_fix': 7.1691625118255615, 'solver_runtime': 0.6390585899353027, 'repair_time': 1.743070363998413}"
painter_architect,0.8519123896698267,0.8242072572736189,11597,"{'snorkel_first_run': 4.432345867156982, 'snorkel_run_after_fix': 7.2833709716796875, 'solver_runtime': 0.7641284465789795, 'repair_time': 1.5749177932739258}"
painter_architect,0.8519123896698267,0.760706113108859,11597,"{'snorkel_first_run': 3.9674594402313232, 'snorkel_run_after_fix': 6.526638984680176, 'solver_runtime': 0.6110439300537109, 'repair_time': 1.5187792778015137}"
painter_architect,0.8519123896698267,0.7625040863027133,11597,"{'snorkel_first_run': 4.290800333023071, 'snorkel_run_after_fix': 7.866370439529419, 'solver_runtime': 0.738717794418335, 'repair_time': 2.246424436569214}"
painter_architect,0.8519123896698267,0.8258417783589408,11597,"{'snorkel_first_run': 5.938999652862549, 'snorkel_run_after_fix': 7.085330009460449, 'solver_runtime': 0.7397356033325195, 'repair_time': 1.6685152053833008}"
painter_architect,0.8519123896698267,0.7751716247139588,11597,"{'snorkel_first_run': 4.605517864227295, 'snorkel_run_after_fix': 8.65874981880188, 'solver_runtime': 1.300335168838501, 'repair_time': 8.644922733306885}"
painter_architect,0.8519123896698267,0.8176691729323309,11597,"{'snorkel_first_run': 5.4372642040252686, 'snorkel_run_after_fix': 8.880846500396729, 'solver_runtime': 1.4635789394378662, 'repair_time': 9.657799243927002}"
painter_architect,0.8519123896698267,0.8148904870872834,11597,"{'snorkel_first_run': 4.341569185256958, 'snorkel_run_after_fix': 11.254006147384644, 'solver_runtime': 2.530367851257324, 'repair_time': 8.764157056808472}"
painter_architect,0.8519123896698267,0.8357306309251389,11597,"{'snorkel_first_run': 5.1681435108184814, 'snorkel_run_after_fix': 9.216981887817383, 'solver_runtime': 1.9231393337249756, 'repair_time': 8.184818983078003}"
painter_architect,0.8519123896698267,0.8628636809414841,11597,"{'snorkel_first_run': 175.54636764526367, 'snorkel_run_after_fix': 136.07274651527405, 'solver_runtime': 4.661706209182739, 'repair_time': 25.184884548187256}"
painter_architect,0.8519123896698267,0.7127329192546584,11597,"{'snorkel_first_run': 4.140476703643799, 'snorkel_run_after_fix': 8.589432716369629, 'solver_runtime': 1.4537200927734375, 'repair_time': 7.188095331192017}"
painter_architect,0.8519123896698267,0.8293559986923831,11597,"{'snorkel_first_run': 4.205662488937378, 'snorkel_run_after_fix': 9.360414028167725, 'solver_runtime': 1.2737398147583008, 'repair_time': 9.37296748161316}"
painter_architect,0.8519123896698267,0.7510624387054593,11597,"{'snorkel_first_run': 4.210925817489624, 'snorkel_run_after_fix': 12.563922643661499, 'solver_runtime': 1.5078580379486084, 'repair_time': 7.860487937927246}"
painter_architect,0.8519123896698267,0.713223275580255,11597,"{'snorkel_first_run': 4.375075340270996, 'snorkel_run_after_fix': 9.88173222541809, 'solver_runtime': 1.607048511505127, 'repair_time': 9.2490553855896}"
painter_architect,0.8519123896698267,0.8020594965675057,11597,"{'snorkel_first_run': 5.061660289764404, 'snorkel_run_after_fix': 12.807175636291504, 'solver_runtime': 1.46817946434021, 'repair_time': 11.282848119735718}"
painter_architect,0.8519123896698267,0.8779012749264465,11597,"{'snorkel_first_run': 5.4345738887786865, 'snorkel_run_after_fix': 12.786243915557861, 'solver_runtime': 3.4696149826049805, 'repair_time': 39.32892560958862}"
painter_architect,0.8519123896698267,0.8751225890813992,11597,"{'snorkel_first_run': 4.361372947692871, 'snorkel_run_after_fix': 10.836879014968872, 'solver_runtime': 15.047768354415894, 'repair_time': 38.65036869049072}"
painter_architect,0.8519123896698267,0.8271493952271984,11597,"{'snorkel_first_run': 112.64048457145691, 'snorkel_run_after_fix': 126.07248830795288, 'solver_runtime': 25.861981630325317, 'repair_time': 89.36431169509888}"
painter_architect,0.8519123896698267,0.8023864007845701,11597,"{'snorkel_first_run': 172.54667401313782, 'snorkel_run_after_fix': 130.600421667099, 'solver_runtime': 4.430927991867065, 'repair_time': 90.46606087684631}"
painter_architect,0.8519123896698267,0.8085975809087937,11597,"{'snorkel_first_run': 113.86287832260132, 'snorkel_run_after_fix': 124.84672546386719, 'solver_runtime': 4.922621011734009, 'repair_time': 62.223618030548096}"
painter_architect,0.8519123896698267,0.8443118666230794,11597,"{'snorkel_first_run': 4.042341470718384, 'snorkel_run_after_fix': 10.375310182571411, 'solver_runtime': 2.6652495861053467, 'repair_time': 33.34546661376953}"
painter_architect,0.8519123896698267,0.8678489702517163,11597,"{'snorkel_first_run': 4.279809474945068, 'snorkel_run_after_fix': 11.4804368019104, 'solver_runtime': 3.450493574142456, 'repair_time': 39.78008413314819}"
painter_architect,0.8519123896698267,0.7716574043805166,11597,"{'snorkel_first_run': 4.296211242675781, 'snorkel_run_after_fix': 11.545629978179932, 'solver_runtime': 3.230684518814087, 'repair_time': 39.646769762039185}"
painter_architect,0.8519123896698267,0.8057371690094802,11597,"{'snorkel_first_run': 119.64255356788635, 'snorkel_run_after_fix': 129.04061555862427, 'solver_runtime': 6.70111346244812, 'repair_time': 73.93853855133057}"
painter_architect,0.8519123896698267,0.83989865969271,11597,"{'snorkel_first_run': 113.00625514984131, 'snorkel_run_after_fix': 130.01415920257568, 'solver_runtime': 5.616607427597046, 'repair_time': 102.19238042831421}"
painter_architect,0.8519123896698267,0.8385093167701864,11597,"{'snorkel_first_run': 4.162242889404297, 'snorkel_run_after_fix': 2572.5786843299866, 'solver_runtime': 4.541966915130615, 'repair_time': 77.47729778289795}"
painter_architect,0.8519123896698267,0.8662961752206604,11597,"{'snorkel_first_run': 4.055310964584351, 'snorkel_run_after_fix': 12.966373682022095, 'solver_runtime': 4.086514949798584, 'repair_time': 102.2197425365448}"
painter_architect,0.8519123896698267,0.8286204642039883,11597,"{'snorkel_first_run': 137.3207700252533, 'snorkel_run_after_fix': 136.51666283607483, 'solver_runtime': 10.891602754592896, 'repair_time': 324.23278307914734}"
physician_professor,0.8123577355165578,0.8466847786181071,53357,"{'snorkel_first_run': 38.160112619400024, 'snorkel_run_after_fix': 53.679901123046875, 'solver_runtime': 1.0642902851104736, 'repair_time': 2.2669646739959717}"
physician_professor,0.8123577355165578,0.64619281885601,53357,"{'snorkel_first_run': 38.40346622467041, 'snorkel_run_after_fix': 56.09155464172363, 'solver_runtime': 1.523810863494873, 'repair_time': 2.742008686065674}"
physician_professor,0.8123577355165578,0.837616565092885,53357,"{'snorkel_first_run': 51.91802430152893, 'snorkel_run_after_fix': 77.91193771362305, 'solver_runtime': 1.3456628322601318, 'repair_time': 1.977809190750122}"
physician_professor,0.8123577355165578,0.8734855716278728,53357,"{'snorkel_first_run': 38.30598545074463, 'snorkel_run_after_fix': 56.04803276062012, 'solver_runtime': 1.2987921237945557, 'repair_time': 2.2162582874298096}"
physician_professor,0.8123577355165578,0.8491262207210515,53357,"{'snorkel_first_run': 38.082409381866455, 'snorkel_run_after_fix': 58.998050689697266, 'solver_runtime': 1.3280510902404785, 'repair_time': 1.6886613368988037}"
physician_professor,0.8123577355165578,0.8610947940377414,53357,"{'snorkel_first_run': 38.20092988014221, 'snorkel_run_after_fix': 62.281670570373535, 'solver_runtime': 2.1877286434173584, 'repair_time': 2.0386273860931396}"
physician_professor,0.8123577355165578,0.843545781628607,53357,"{'snorkel_first_run': 41.099135398864746, 'snorkel_run_after_fix': 80.15915822982788, 'solver_runtime': 1.34782075881958, 'repair_time': 2.9773809909820557}"
physician_professor,0.8123577355165578,0.8259600558043909,53357,"{'snorkel_first_run': 37.60045146942139, 'snorkel_run_after_fix': 54.59003186225891, 'solver_runtime': 1.2461316585540771, 'repair_time': 2.053147554397583}"
physician_professor,0.8123577355165578,0.8384793303473089,53357,"{'snorkel_first_run': 37.99779534339905, 'snorkel_run_after_fix': 63.57677340507507, 'solver_runtime': 1.8988521099090576, 'repair_time': 3.1589813232421875}"
physician_professor,0.8123577355165578,0.8639951538292092,53357,"{'snorkel_first_run': 38.610422134399414, 'snorkel_run_after_fix': 72.50951480865479, 'solver_runtime': 1.420149564743042, 'repair_time': 2.5821588039398193}"
physician_professor,0.8123577355165578,0.8205815404948968,53357,"{'snorkel_first_run': 39.31781363487244, 'snorkel_run_after_fix': 52.49175715446472, 'solver_runtime': 1.003587245941162, 'repair_time': 1.6744298934936523}"
physician_professor,0.8123577355165578,0.8429767236948381,53357,"{'snorkel_first_run': 38.99920320510864, 'snorkel_run_after_fix': 57.90688109397888, 'solver_runtime': 1.4506397247314453, 'repair_time': 2.8787524700164795}"
physician_professor,0.8123577355165578,0.8565056171525075,53357,"{'snorkel_first_run': 39.09095287322998, 'snorkel_run_after_fix': 53.368531942367554, 'solver_runtime': 1.019261121749878, 'repair_time': 2.149477243423462}"
physician_professor,0.8123577355165578,0.7985167780306924,53357,"{'snorkel_first_run': 39.27364253997803, 'snorkel_run_after_fix': 55.88075661659241, 'solver_runtime': 1.1088166236877441, 'repair_time': 3.479524850845337}"
physician_professor,0.8123577355165578,0.8827189955209633,53357,"{'snorkel_first_run': 53.89931631088257, 'snorkel_run_after_fix': 57.452396869659424, 'solver_runtime': 1.3878638744354248, 'repair_time': 2.0400917530059814}"
physician_professor,0.8123577355165578,0.8551105073793964,53357,"{'snorkel_first_run': 37.86122179031372, 'snorkel_run_after_fix': 67.73491597175598, 'solver_runtime': 2.7020585536956787, 'repair_time': 12.022441148757935}"
physician_professor,0.8123577355165578,0.8163594977604817,53357,"{'snorkel_first_run': 50.30349373817444, 'snorkel_run_after_fix': 91.36242818832397, 'solver_runtime': 2.826045513153076, 'repair_time': 8.98773455619812}"
physician_professor,0.8123577355165578,0.8360011748292826,53357,"{'snorkel_first_run': 39.77151656150818, 'snorkel_run_after_fix': 62.08561873435974, 'solver_runtime': 3.304678440093994, 'repair_time': 9.828503608703613}"
physician_professor,0.8123577355165578,0.8371943608194434,53357,"{'snorkel_first_run': 38.279279708862305, 'snorkel_run_after_fix': 60.91963291168213, 'solver_runtime': 2.998098611831665, 'repair_time': 8.657819509506226}"
physician_professor,0.8123577355165578,0.8143402599309788,53357,"{'snorkel_first_run': 38.42040038108826, 'snorkel_run_after_fix': 68.21519756317139, 'solver_runtime': 3.789663553237915, 'repair_time': 9.21568512916565}"
physician_professor,0.8123577355165578,0.7840700491959762,53357,"{'snorkel_first_run': 215.11667108535767, 'snorkel_run_after_fix': 290.121675491333, 'solver_runtime': 4.768245458602905, 'repair_time': 15.672082901000977}"
physician_professor,0.8123577355165578,0.8393604523092738,53357,"{'snorkel_first_run': 207.373544216156, 'snorkel_run_after_fix': 256.04055428504944, 'solver_runtime': 5.536365509033203, 'repair_time': 16.14560580253601}"
physician_professor,0.8123577355165578,0.8702547911006682,53357,"{'snorkel_first_run': 38.81375765800476, 'snorkel_run_after_fix': 66.53040432929993, 'solver_runtime': 7.703044891357422, 'repair_time': 10.404993772506714}"
physician_professor,0.8123577355165578,0.8565790439826713,53357,"{'snorkel_first_run': 39.16672158241272, 'snorkel_run_after_fix': 68.52942109107971, 'solver_runtime': 2.8699851036071777, 'repair_time': 8.743635892868042}"
physician_professor,0.8123577355165578,0.8311182906233938,53357,"{'snorkel_first_run': 40.39166879653931, 'snorkel_run_after_fix': 67.8929967880249, 'solver_runtime': 2.8989145755767822, 'repair_time': 12.333484172821045}"
physician_professor,0.8123577355165578,0.7692378295029003,53357,"{'snorkel_first_run': 49.4298415184021, 'snorkel_run_after_fix': 81.55486416816711, 'solver_runtime': 2.461601734161377, 'repair_time': 8.538399457931519}"
physician_professor,0.8123577355165578,0.8418936779499229,53357,"{'snorkel_first_run': 39.46034359931946, 'snorkel_run_after_fix': 65.570396900177, 'solver_runtime': 3.3686673641204834, 'repair_time': 7.365361928939819}"
physician_professor,0.8123577355165578,0.8260334826345547,53357,"{'snorkel_first_run': 38.83013439178467, 'snorkel_run_after_fix': 94.75010371208191, 'solver_runtime': 8.173371315002441, 'repair_time': 44.62137818336487}"
physician_professor,0.8123577355165578,0.8260334826345547,53357,"{'snorkel_first_run': 39.47125864028931, 'snorkel_run_after_fix': 69.87658166885376, 'solver_runtime': 7.979589939117432, 'repair_time': 53.08394503593445}"
physician_professor,0.8123577355165578,0.8298333210955283,53357,"{'snorkel_first_run': 38.97314381599426, 'snorkel_run_after_fix': 74.44321036338806, 'solver_runtime': 13.784575939178467, 'repair_time': 38.72708296775818}"
physician_professor,0.8123577355165578,0.868015272780674,53357,"{'snorkel_first_run': 197.1591935157776, 'snorkel_run_after_fix': 256.47061491012573, 'solver_runtime': 9.441048622131348, 'repair_time': 59.86761140823364}"
physician_professor,0.8123577355165578,0.8928702547911007,53357,"{'snorkel_first_run': 181.56056833267212, 'snorkel_run_after_fix': 250.44642233848572, 'solver_runtime': 10.896855115890503, 'repair_time': 110.63959097862244}"
physician_professor,0.8123577355165578,0.8885197151038989,53357,"{'snorkel_first_run': 39.46165060997009, 'snorkel_run_after_fix': 80.6611180305481, 'solver_runtime': 9.229377746582031, 'repair_time': 53.8898241519928}"
physician_professor,0.8123577355165578,0.8798186357294956,53357,"{'snorkel_first_run': 39.413039684295654, 'snorkel_run_after_fix': 78.93509149551392, 'solver_runtime': 9.18790316581726, 'repair_time': 42.74129009246826}"
physician_professor,0.8123577355165578,0.8582495043688964,53357,"{'snorkel_first_run': 39.91754078865051, 'snorkel_run_after_fix': 78.99233484268188, 'solver_runtime': 21.977645874023438, 'repair_time': 56.225897789001465}"
physician_professor,0.8123577355165578,0.8880240840002938,53357,"{'snorkel_first_run': 220.5433533191681, 'snorkel_run_after_fix': 263.57566118240356, 'solver_runtime': 10.995448589324951, 'repair_time': 100.64244055747986}"
physician_professor,0.8123577355165578,0.8872531022835745,53357,"{'snorkel_first_run': 192.23716259002686, 'snorkel_run_after_fix': 266.12717390060425, 'solver_runtime': 12.393190860748291, 'repair_time': 78.18537330627441}"
physician_professor,0.8123577355165578,0.8528893457669432,53357,"{'snorkel_first_run': 38.873456954956055, 'snorkel_run_after_fix': 76.91963481903076, 'solver_runtime': 11.55061388015747, 'repair_time': 81.92933535575867}"
physician_professor,0.8123577355165578,0.8518430134371099,53357,"{'snorkel_first_run': 37.758015394210815, 'snorkel_run_after_fix': 76.6190071105957, 'solver_runtime': 11.185431480407715, 'repair_time': 50.2486138343811}"
physician_professor,0.8123577355165578,0.8687311843747706,53357,"{'snorkel_first_run': 38.539194107055664, 'snorkel_run_after_fix': 109.16017293930054, 'solver_runtime': 78.6433310508728, 'repair_time': 341.04157876968384}"
plots,0.5529168817759422,0.6148683531233867,1461,"{'snorkel_first_run': 1.0542657375335693, 'snorkel_run_after_fix': 1.2772188186645508, 'solver_runtime': 0.65183424949646, 'repair_time': 0.906771183013916}"
plots,0.5529168817759422,0.6396489416623645,1461,"{'snorkel_first_run': 1.168776035308838, 'snorkel_run_after_fix': 1.5124444961547852, 'solver_runtime': 0.6791882514953613, 'repair_time': 1.699707269668579}"
plots,0.5529168817759422,0.6277749096541043,1461,"{'snorkel_first_run': 0.9884250164031982, 'snorkel_run_after_fix': 1.566312551498413, 'solver_runtime': 0.7808611392974854, 'repair_time': 0.9520149230957031}"
plots,0.5529168817759422,0.5090345895715023,1461,"{'snorkel_first_run': 1.1985840797424316, 'snorkel_run_after_fix': 2.2322847843170166, 'solver_runtime': 0.773719072341919, 'repair_time': 1.202324628829956}"
plots,0.5529168817759422,0.464119772844605,1461,"{'snorkel_first_run': 1.1557111740112305, 'snorkel_run_after_fix': 1.9956426620483398, 'solver_runtime': 0.880375862121582, 'repair_time': 1.124110460281372}"
plots,0.5529168817759422,0.6623644811564274,1461,"{'snorkel_first_run': 1.0688612461090088, 'snorkel_run_after_fix': 1.804792881011963, 'solver_runtime': 0.944185733795166, 'repair_time': 1.1457743644714355}"
plots,0.5529168817759422,0.6499741868869385,1461,"{'snorkel_first_run': 1.0317587852478027, 'snorkel_run_after_fix': 1.5849645137786865, 'solver_runtime': 0.9904689788818359, 'repair_time': 1.0558209419250488}"
plots,0.5529168817759422,0.6706246773360868,1461,"{'snorkel_first_run': 1.2338862419128418, 'snorkel_run_after_fix': 1.7975342273712158, 'solver_runtime': 0.9903454780578613, 'repair_time': 1.0659356117248535}"
plots,0.5529168817759422,0.5560144553433144,1461,"{'snorkel_first_run': 1.110377311706543, 'snorkel_run_after_fix': 1.7730655670166016, 'solver_runtime': 0.971992015838623, 'repair_time': 1.2285935878753662}"
plots,0.5529168817759422,0.6742385131646876,1461,"{'snorkel_first_run': 1.1985070705413818, 'snorkel_run_after_fix': 1.6391854286193848, 'solver_runtime': 0.9793977737426758, 'repair_time': 0.926659345626831}"
plots,0.5529168817759422,0.5642746515229736,1461,"{'snorkel_first_run': 0.978524923324585, 'snorkel_run_after_fix': 1.5007190704345703, 'solver_runtime': 0.7786757946014404, 'repair_time': 0.9273238182067871}"
plots,0.5529168817759422,0.5544656685596283,1461,"{'snorkel_first_run': 0.8916163444519043, 'snorkel_run_after_fix': 1.5165903568267822, 'solver_runtime': 0.7934796810150146, 'repair_time': 0.9993796348571777}"
plots,0.5529168817759422,0.7315436241610739,1461,"{'snorkel_first_run': 0.9028594493865967, 'snorkel_run_after_fix': 1.5098819732666016, 'solver_runtime': 1.0474603176116943, 'repair_time': 0.9871363639831543}"
plots,0.5529168817759422,0.6324212700051626,1461,"{'snorkel_first_run': 1.146601676940918, 'snorkel_run_after_fix': 1.7719602584838867, 'solver_runtime': 0.8084380626678467, 'repair_time': 1.607313632965088}"
plots,0.5529168817759422,0.5709860609189468,1461,"{'snorkel_first_run': 1.2953577041625977, 'snorkel_run_after_fix': 2.745980978012085, 'solver_runtime': 0.8135566711425781, 'repair_time': 0.926241397857666}"
plots,0.5529168817759422,0.6572018585441404,1461,"{'snorkel_first_run': 1.1849451065063477, 'snorkel_run_after_fix': 1.898334264755249, 'solver_runtime': 1.7125177383422852, 'repair_time': 4.698265075683594}"
plots,0.5529168817759422,0.6943727413526071,1461,"{'snorkel_first_run': 1.463958978652954, 'snorkel_run_after_fix': 2.3497791290283203, 'solver_runtime': 1.9312245845794678, 'repair_time': 6.9049155712127686}"
plots,0.5529168817759422,0.659783169850284,1461,"{'snorkel_first_run': 1.3713111877441406, 'snorkel_run_after_fix': 2.1868762969970703, 'solver_runtime': 1.9460382461547852, 'repair_time': 5.268421411514282}"
plots,0.5529168817759422,0.6313887454827052,1461,"{'snorkel_first_run': 1.3635215759277344, 'snorkel_run_after_fix': 2.574145793914795, 'solver_runtime': 1.8499855995178223, 'repair_time': 6.06408429145813}"
plots,0.5529168817759422,0.6587506453278266,1461,"{'snorkel_first_run': 1.4221620559692383, 'snorkel_run_after_fix': 2.995753288269043, 'solver_runtime': 2.0854368209838867, 'repair_time': 6.681161165237427}"
plots,0.5529168817759422,0.5348477026329376,1461,"{'snorkel_first_run': 112.52368998527527, 'snorkel_run_after_fix': 113.08149242401123, 'solver_runtime': 2.727116107940674, 'repair_time': 10.52029037475586}"
plots,0.5529168817759422,0.6773360867320599,1461,"{'snorkel_first_run': 118.25957727432251, 'snorkel_run_after_fix': 119.77254343032837, 'solver_runtime': 3.895655632019043, 'repair_time': 10.89057469367981}"
plots,0.5529168817759422,0.6670108415074858,1461,"{'snorkel_first_run': 1.2477343082427979, 'snorkel_run_after_fix': 2.433189868927002, 'solver_runtime': 1.726978063583374, 'repair_time': 7.553712368011475}"
plots,0.5529168817759422,0.6370676303562209,1461,"{'snorkel_first_run': 0.9773967266082764, 'snorkel_run_after_fix': 1.9586405754089355, 'solver_runtime': 2.297025203704834, 'repair_time': 7.081156015396118}"
plots,0.5529168817759422,0.6861125451729478,1461,"{'snorkel_first_run': 1.3709216117858887, 'snorkel_run_after_fix': 2.939605712890625, 'solver_runtime': 1.8455448150634766, 'repair_time': 5.854932546615601}"
plots,0.5529168817759422,0.66133195663397,1461,"{'snorkel_first_run': 1.0883488655090332, 'snorkel_run_after_fix': 2.689537286758423, 'solver_runtime': 1.8959050178527832, 'repair_time': 8.290568351745605}"
plots,0.5529168817759422,0.6948890036138359,1461,"{'snorkel_first_run': 1.0731871128082275, 'snorkel_run_after_fix': 2.154961109161377, 'solver_runtime': 1.7827227115631104, 'repair_time': 4.592037200927734}"
plots,0.5529168817759422,0.6830149716055757,1461,"{'snorkel_first_run': 0.8514213562011719, 'snorkel_run_after_fix': 2.6116878986358643, 'solver_runtime': 4.990774631500244, 'repair_time': 35.157498836517334}"
plots,0.5529168817759422,0.6830149716055757,1461,"{'snorkel_first_run': 0.8998560905456543, 'snorkel_run_after_fix': 2.2474582195281982, 'solver_runtime': 4.945141792297363, 'repair_time': 24.7957124710083}"
plots,0.5529168817759422,0.6830149716055757,1461,"{'snorkel_first_run': 0.8863856792449951, 'snorkel_run_after_fix': 2.545789957046509, 'solver_runtime': 5.019406318664551, 'repair_time': 25.457025289535522}"
plots,0.5529168817759422,0.7325761486835313,1461,"{'snorkel_first_run': 1.174485445022583, 'snorkel_run_after_fix': 2.6294028759002686, 'solver_runtime': 218.723557472229, 'repair_time': 33.569937229156494}"
plots,0.5529168817759422,0.7325761486835313,1461,"{'snorkel_first_run': 0.8985114097595215, 'snorkel_run_after_fix': 2.62109375, 'solver_runtime': 219.57192397117615, 'repair_time': 33.675055503845215}"
plots,0.5529168817759422,0.6835312338668044,1461,"{'snorkel_first_run': 1.0932753086090088, 'snorkel_run_after_fix': 2.5364015102386475, 'solver_runtime': 4.717122793197632, 'repair_time': 30.954931020736694}"
plots,0.5529168817759422,0.6804336602994321,1461,"{'snorkel_first_run': 125.25639939308167, 'snorkel_run_after_fix': 109.26016139984131, 'solver_runtime': 37.43033194541931, 'repair_time': 70.89929962158203}"
plots,0.5529168817759422,0.7021166752710377,1461,"{'snorkel_first_run': 106.42641234397888, 'snorkel_run_after_fix': 110.209641456604, 'solver_runtime': 6.397599935531616, 'repair_time': 74.48056387901306}"
plots,0.5529168817759422,0.7139907072792979,1461,"{'snorkel_first_run': 191.00327062606812, 'snorkel_run_after_fix': 207.75262188911438, 'solver_runtime': 6.569220542907715, 'repair_time': 73.59879446029663}"
plots,0.5529168817759422,0.6520392359318534,1461,"{'snorkel_first_run': 1.149247407913208, 'snorkel_run_after_fix': 2.7987890243530273, 'solver_runtime': 600.9066896438599, 'repair_time': 40.42450404167175}"
plots,0.5529168817759422,0.6814661848218895,1461,"{'snorkel_first_run': 1.2994954586029053, 'snorkel_run_after_fix': 2.396455764770508, 'solver_runtime': 47.562668561935425, 'repair_time': 24.95321297645569}"
plots,0.5529168817759422,0.7088280846670109,1461,"{'snorkel_first_run': 1.0354177951812744, 'snorkel_run_after_fix': 3.2625298500061035, 'solver_runtime': 4.7750043869018555, 'repair_time': 53.260172843933105}"
plots,0.5529168817759422,0.6778523489932886,1461,"{'snorkel_first_run': 110.49137997627258, 'snorkel_run_after_fix': 111.22260046005249, 'solver_runtime': 6.514051914215088, 'repair_time': 65.42817783355713}"
plots,0.5529168817759422,0.6633970056788848,1461,"{'snorkel_first_run': 106.11123061180115, 'snorkel_run_after_fix': 109.05063700675964, 'solver_runtime': 11.420872211456299, 'repair_time': 56.34181571006775}"
plots,0.5529168817759422,0.6907589055240062,1461,"{'snorkel_first_run': 0.9769198894500732, 'snorkel_run_after_fix': 2.8162543773651123, 'solver_runtime': 6.090080738067627, 'repair_time': 54.17340016365051}"
plots,0.5529168817759422,0.7005678884873515,1461,"{'snorkel_first_run': 0.9302175045013428, 'snorkel_run_after_fix': 3.417551040649414, 'solver_runtime': 600.6049647331238, 'repair_time': 64.11253046989441}"
plots,0.5529168817759422,0.6969540526587507,1461,"{'snorkel_first_run': 0.856863260269165, 'snorkel_run_after_fix': 3.913520574569702, 'solver_runtime': 26.697827339172363, 'repair_time': 237.44518876075745}"
professor_teacher,0.7592728160078087,0.6534081665853262,22296,"{'snorkel_first_run': 8.2127103805542, 'snorkel_run_after_fix': 11.634337663650513, 'solver_runtime': 0.5031907558441162, 'repair_time': 0.7467434406280518}"
professor_teacher,0.7592728160078087,0.5392061168049455,22296,"{'snorkel_first_run': 6.380239486694336, 'snorkel_run_after_fix': 10.30281686782837, 'solver_runtime': 0.6424589157104492, 'repair_time': 1.3345527648925781}"
professor_teacher,0.7592728160078087,0.7516268098259313,22296,"{'snorkel_first_run': 5.738511323928833, 'snorkel_run_after_fix': 10.33375072479248, 'solver_runtime': 0.5925228595733643, 'repair_time': 1.0900192260742188}"
professor_teacher,0.7592728160078087,0.7214494875549048,22296,"{'snorkel_first_run': 5.869465351104736, 'snorkel_run_after_fix': 9.71377420425415, 'solver_runtime': 0.5352737903594971, 'repair_time': 1.1438028812408447}"
professor_teacher,0.7592728160078087,0.7848950707662274,22296,"{'snorkel_first_run': 6.003339767456055, 'snorkel_run_after_fix': 10.821535348892212, 'solver_runtime': 1.0163016319274902, 'repair_time': 1.3280854225158691}"
