dataset_name,before_fix_global_accuracy,new_global_accuracy,user_input_size,repair_time,min_non_abstain_thresh,random_state,confirm_prev_rate,complain_fix_rate,global_accuracy_on_valid_data,new_global_accuracy_on_valid,valid_global_data_size,new_valid_global_data_size,runtimes,optimal_objective_value,avg_tree_depth,tree_cnt_after_fix,avg_tree_size,runtime_total,lf_acc_thresh,instance_acc_thresh
plots,0.5529168817759422,0.6861125451729478,40,5.854932546615601,0.8,13,1.0,0.6,0.7330595482546202,0.6861125451729478,1461,1937,"{'snorkel_first_run': 1.3709216117858887, 'snorkel_run_after_fix': 2.939605712890625, 'solver_runtime': 1.8455448150634766, 'repair_time': 5.854932546615601}",266.0,9.6,10,20.0,12.01100468635559,0.7,0.8
plots,0.5529168817759422,0.66133195663397,40,8.290568351745605,0.8,14,0.85,0.7,0.7330595482546202,0.66133195663397,1461,1937,"{'snorkel_first_run': 1.0883488655090332, 'snorkel_run_after_fix': 2.689537286758423, 'solver_runtime': 1.8959050178527832, 'repair_time': 8.290568351745605}",266.0,11.0,10,22.6,13.964359521865845,0.7,0.8
plots,0.5529168817759422,0.6948890036138359,40,4.592037200927734,0.8,15,0.85,1.0,0.7330595482546202,0.6948890036138359,1461,1937,"{'snorkel_first_run': 1.0731871128082275, 'snorkel_run_after_fix': 2.154961109161377, 'solver_runtime': 1.7827227115631104, 'repair_time': 4.592037200927734}",257.0,7.5,10,17.0,9.60290813446045,0.7,0.8
professor_teacher,0.7592728160078087,0.6898487066861884,40,5.607604026794434,0.8,1,1.0,1.0,0.8373250807319699,0.6898487066861884,22296,24588,"{'snorkel_first_run': 6.390685319900513, 'snorkel_run_after_fix': 11.432009220123291, 'solver_runtime': 1.2504124641418457, 'repair_time': 5.607604026794434}",170.0,7.857142857142857,7,19.285714285714285,24.680711030960083,0.7,0.8
professor_teacher,0.7592728160078087,0.6737839596551163,40,5.092817068099976,0.8,2,0.9,1.0,0.8373250807319699,0.6737839596551163,22296,24588,"{'snorkel_first_run': 7.7624125480651855, 'snorkel_run_after_fix': 11.900479316711426, 'solver_runtime': 9.090714931488037, 'repair_time': 5.092817068099976}",159.0,7.428571428571429,7,17.571428571428573,33.846423864364624,0.7,0.8
professor_teacher,0.7592728160078087,0.7321457621604035,40,6.660013914108276,0.8,3,1.0,1.0,0.8373250807319699,0.7321457621604035,22296,24588,"{'snorkel_first_run': 5.850867986679077, 'snorkel_run_after_fix': 15.47825002670288, 'solver_runtime': 1.2685611248016357, 'repair_time': 6.660013914108276}",169.0,6.714285714285714,7,15.0,29.25769305229187,0.7,0.8
professor_teacher,0.7592728160078087,0.69810476655279,40,5.019469022750855,0.8,4,0.95,1.0,0.8373250807319699,0.69810476655279,22296,24588,"{'snorkel_first_run': 5.910952568054199, 'snorkel_run_after_fix': 11.4161536693573, 'solver_runtime': 2.6670758724212646, 'repair_time': 5.0194690227508545}",155.0,7.285714285714286,7,17.0,25.013651132583615,0.7,0.8
professor_teacher,0.7592728160078087,0.7390190336749634,40,5.715713024139404,0.8,5,0.95,0.95,0.8373250807319699,0.7390190336749634,22296,24588,"{'snorkel_first_run': 7.906797409057617, 'snorkel_run_after_fix': 15.895714044570923, 'solver_runtime': 1.582747459411621, 'repair_time': 5.715713024139404}",167.0,7.0,7,15.571428571428571,31.100971937179565,0.7,0.8
professor_teacher,0.7592728160078087,0.731088335773548,40,17.451796293258667,0.8,6,1.0,1.0,0.8373250807319699,0.731088335773548,22296,24588,"{'snorkel_first_run': 124.39163780212402, 'snorkel_run_after_fix': 138.91532111167908, 'solver_runtime': 2.5319769382476807, 'repair_time': 17.451796293258667}",163.0,9.142857142857142,7,21.0,283.29073214530945,0.7,0.8
spam,0.695944717221313,0.679396253864339,40,5.659881591796875,0.8,2,1.0,1.0,0.8348603839441536,0.679396253864339,4584,5499,"{'snorkel_first_run': 2.4734301567077637, 'snorkel_run_after_fix': 7.424639701843262, 'solver_runtime': 4.0919928550720215, 'repair_time': 5.659881591796875}",477.0,10.823529411764708,17,25.0,19.64994430541992,0.7,0.8
spam,0.695944717221313,0.7532278596108384,40,2.79053258895874,0.8,3,0.95,1.0,0.8348603839441536,0.7532278596108384,4584,5499,"{'snorkel_first_run': 2.6212635040283203, 'snorkel_run_after_fix': 6.068112134933472, 'solver_runtime': 21.86226463317871, 'repair_time': 2.7905325889587402}",490.0,7.117647058823529,17,16.176470588235293,33.34217286109924,0.7,0.8
spam,0.695944717221313,0.6599381705764684,40,4.712215423583984,0.8,4,0.8,1.0,0.8348603839441536,0.6599381705764684,4584,5499,"{'snorkel_first_run': 2.711409568786621, 'snorkel_run_after_fix': 7.050740718841553, 'solver_runtime': 5.712562084197998, 'repair_time': 4.712215423583984}",464.0,9.235294117647058,17,21.705882352941178,20.18692779541016,0.7,0.8
spam,0.695944717221313,0.6317512274959084,40,5.808952808380127,0.8,11,0.45,1.0,0.8348603839441536,0.6317512274959084,4584,5499,"{'snorkel_first_run': 2.202152729034424, 'snorkel_run_after_fix': 6.779775142669678, 'solver_runtime': 28.596899032592773, 'repair_time': 5.808952808380127}",480.0,9.529411764705882,17,22.176470588235293,43.387779712677,0.7,0.8
spam,0.695944717221313,0.6773958901618476,40,2.896430969238281,0.8,12,0.9,1.0,0.8348603839441536,0.6773958901618476,4584,5499,"{'snorkel_first_run': 2.319209098815918, 'snorkel_run_after_fix': 6.485069513320923, 'solver_runtime': 6.685993432998657, 'repair_time': 2.8964309692382812}",487.0,8.294117647058824,17,20.647058823529413,18.38670301437378,0.7,0.8
spam,0.695944717221313,0.7415893798872523,40,4.717952966690064,0.8,13,0.45,0.95,0.8348603839441536,0.7415893798872523,4584,5499,"{'snorkel_first_run': 3.893815040588379, 'snorkel_run_after_fix': 6.48640251159668, 'solver_runtime': 30.838273525238037, 'repair_time': 4.7179529666900635}",469.0,8.823529411764707,17,20.88235294117647,45.93644404411316,0.7,0.8
spam,0.695944717221313,0.5995635570103656,40,5.638813734054565,0.8,14,0.7,1.0,0.8348603839441536,0.5995635570103656,4584,5499,"{'snorkel_first_run': 3.0280754566192627, 'snorkel_run_after_fix': 8.752465009689331, 'solver_runtime': 5.422720193862915, 'repair_time': 5.638813734054565}",482.0,9.176470588235292,17,19.823529411764707,22.842074394226078,0.7,0.8
spam,0.695944717221313,0.7119476268412439,40,3.786143064498901,0.8,15,0.75,1.0,0.8348603839441536,0.7119476268412439,4584,5499,"{'snorkel_first_run': 2.4223225116729736, 'snorkel_run_after_fix': 5.970118284225464, 'solver_runtime': 3.5225019454956055, 'repair_time': 3.7861430644989014}",479.0,8.647058823529411,17,21.352941176470587,15.701085805892944,0.7,0.8
tweets,0.5440920181247821,0.5948065528058557,40,3.7704176902771,0.8,1,0.75,0.85,0.5930851063829787,0.5948065528058557,10528,11476,"{'snorkel_first_run': 4.264765024185181, 'snorkel_run_after_fix': 12.256065368652344, 'solver_runtime': 11.179785013198853, 'repair_time': 3.7704176902770996}",428.0,8.5,16,19.5,31.47103309631348,0.7,0.8
tweets,0.5440920181247821,0.6833391425583827,40,3.35144305229187,0.8,2,0.9,1.0,0.5930851063829787,0.6833391425583827,10528,11476,"{'snorkel_first_run': 5.096906423568726, 'snorkel_run_after_fix': 12.44303297996521, 'solver_runtime': 5.00145149230957, 'repair_time': 3.35144305229187}",427.0,8.8125,16,21.125,25.892833948135376,0.7,0.8
tweets,0.5440920181247821,0.6878703380968979,40,4.328731060028076,0.8,3,0.6,0.75,0.5930851063829787,0.6878703380968979,10528,11476,"{'snorkel_first_run': 4.484796047210693, 'snorkel_run_after_fix': 15.598415851593018, 'solver_runtime': 38.19538331031799, 'repair_time': 4.328731060028076}",429.0,11.5625,16,26.5,62.60732626914978,0.7,0.8
tweets,0.5440920181247821,0.7667305681422099,40,3.3897900581359863,0.8,4,0.85,0.95,0.5930851063829787,0.7667305681422099,10528,11476,"{'snorkel_first_run': 5.973748683929443, 'snorkel_run_after_fix': 17.445893049240112, 'solver_runtime': 5.530997276306152, 'repair_time': 3.3897900581359863}",424.0,9.75,16,24.625,32.340429067611694,0.7,0.8
tweets,0.5440920181247821,0.7466887417218543,40,4.968085050582886,0.8,5,0.7,0.7,0.5930851063829787,0.7466887417218543,10528,11476,"{'snorkel_first_run': 4.710810661315918, 'snorkel_run_after_fix': 13.848469257354736, 'solver_runtime': 4.447130441665649, 'repair_time': 4.968085050582886}",434.0,11.0,16,27.625,27.97449541091919,0.7,0.8
tweets,0.5440920181247821,0.5967235970721506,40,8.737499713897705,0.8,6,1.0,1.0,0.5930851063829787,0.5967235970721506,10528,11476,"{'snorkel_first_run': 123.29385566711426, 'snorkel_run_after_fix': 148.49158787727356, 'solver_runtime': 16.154956340789795, 'repair_time': 8.737499713897705}",430.0,10.9375,16,27.875,296.6778995990753,0.7,0.8
tweets,0.5440920181247821,0.7140118508191007,40,2.398110866546631,0.8,11,0.95,1.0,0.5930851063829787,0.7140118508191007,10528,11476,"{'snorkel_first_run': 4.3373754024505615, 'snorkel_run_after_fix': 9.98397970199585, 'solver_runtime': 3.1828653812408447, 'repair_time': 2.398110866546631}",434.0,7.1875,16,17.875,19.902331352233887,0.7,0.8
tweets,0.5440920181247821,0.6712269083304288,40,4.510898590087891,0.8,12,1.0,0.95,0.5930851063829787,0.6712269083304288,10528,11476,"{'snorkel_first_run': 4.568826198577881, 'snorkel_run_after_fix': 14.075075149536133, 'solver_runtime': 2.9707376956939697, 'repair_time': 4.510898590087891}",431.0,10.625,16,26.0,26.125537633895878,0.7,0.8
tweets,0.5440920181247821,0.7132276054374347,40,4.310968399047852,0.8,13,0.8,0.75,0.5930851063829787,0.7132276054374347,10528,11476,"{'snorkel_first_run': 4.300171613693237, 'snorkel_run_after_fix': 14.105403184890747, 'solver_runtime': 3.1010353565216064, 'repair_time': 4.310968399047852}",418.0,10.625,16,24.5,25.81757855415344,0.7,0.8
tweets,0.5440920181247821,0.704252352736145,40,4.753668546676636,0.8,14,0.7,0.95,0.5930851063829787,0.704252352736145,10528,11476,"{'snorkel_first_run': 4.323936700820923, 'snorkel_run_after_fix': 11.456057071685791, 'solver_runtime': 6.886711597442627, 'repair_time': 4.753668546676636}",428.0,7.875,16,19.5,27.420373916625977,0.7,0.8
tweets,0.5440920181247821,0.5834785639595678,40,4.218265295028687,0.8,15,1.0,1.0,0.5930851063829787,0.5834785639595678,10528,11476,"{'snorkel_first_run': 4.455320119857788, 'snorkel_run_after_fix': 15.11621642112732, 'solver_runtime': 2.9424550533294678, 'repair_time': 4.2182652950286865}",425.0,12.375,16,30.0,26.73225688934326,0.7,0.8
yelp,0.5345858915913463,0.5253893383224855,40,27.669793605804443,0.8,1,1.0,0.95,0.7927706135209066,0.5253893383224855,25590,37949,"{'snorkel_first_run': 7.464592695236206, 'snorkel_run_after_fix': 18.42392134666443, 'solver_runtime': 1.414458990097046, 'repair_time': 27.669793605804443}",230.0,7.0,8,15.25,54.97276663780213,0.7,0.8
yelp,0.5345858915913463,0.5788558328282695,40,33.912827491760254,0.8,2,1.0,0.9,0.7927706135209066,0.5788558328282695,25590,37949,"{'snorkel_first_run': 10.292259216308594, 'snorkel_run_after_fix': 24.506515502929688, 'solver_runtime': 1.5360839366912842, 'repair_time': 33.912827491760254}",220.0,7.125,8,16.75,70.24768614768982,0.7,0.8
yelp,0.5345858915913463,0.6151413739492477,40,30.064866065979004,0.8,3,1.0,1.0,0.7927706135209066,0.6151413739492477,25590,37949,"{'snorkel_first_run': 9.007773637771606, 'snorkel_run_after_fix': 19.39461660385132, 'solver_runtime': 1.8968391418457031, 'repair_time': 30.064866065979004}",230.0,7.625,8,18.75,60.36409544944763,0.7,0.8
yelp,0.5345858915913463,0.647711402144984,40,33.70920729637146,0.8,4,0.8,0.55,0.7927706135209066,0.647711402144984,25590,37949,"{'snorkel_first_run': 11.410736083984375, 'snorkel_run_after_fix': 18.882721424102783, 'solver_runtime': 1.6491804122924805, 'repair_time': 33.70920729637146}",229.0,6.75,8,16.0,65.6518452167511,0.7,0.8
yelp,0.5345858915913463,0.6334027247094786,40,24.760669708251957,0.8,5,1.0,0.95,0.7927706135209066,0.6334027247094786,25590,37949,"{'snorkel_first_run': 7.534198045730591, 'snorkel_run_after_fix': 25.081592082977295, 'solver_runtime': 1.4495189189910889, 'repair_time': 24.760669708251953}",224.0,7.25,8,17.25,58.82597875595093,0.7,0.8
yelp,0.5345858915913463,0.600964452291233,40,70.92092752456665,0.8,6,1.0,1.0,0.7927706135209066,0.600964452291233,25590,37949,"{'snorkel_first_run': 125.03072714805603, 'snorkel_run_after_fix': 145.05393147468567, 'solver_runtime': 2.8229007720947266, 'repair_time': 70.92092752456665}",225.0,6.875,8,15.0,343.8284869194031,0.7,0.8
yelp,0.5345858915913463,0.5469972858309837,40,26.400148391723636,0.8,11,0.85,0.95,0.7927706135209066,0.5469972858309837,25590,37949,"{'snorkel_first_run': 10.429099798202515, 'snorkel_run_after_fix': 28.145991325378418, 'solver_runtime': 1.8616011142730713, 'repair_time': 26.400148391723633}",231.0,7.875,8,17.75,66.83684062957764,0.7,0.8
yelp,0.5345858915913463,0.5885003557405992,40,52.11304187774658,0.8,12,0.9,1.0,0.7927706135209066,0.5885003557405992,25590,37949,"{'snorkel_first_run': 7.603068828582764, 'snorkel_run_after_fix': 20.478205680847168, 'solver_runtime': 2.401693344116211, 'repair_time': 52.11304187774658}",229.0,8.375,8,18.75,82.59600973129272,0.7,0.8
yelp,0.5345858915913463,0.6096076312946322,40,20.917837858200077,0.8,13,1.0,1.0,0.7927706135209066,0.6096076312946322,25590,37949,"{'snorkel_first_run': 7.5489771366119385, 'snorkel_run_after_fix': 19.45392417907715, 'solver_runtime': 1.4198813438415527, 'repair_time': 20.917837858200073}",218.0,7.75,8,17.25,49.34062051773071,0.7,0.8
yelp,0.5345858915913463,0.5905557458694564,40,30.35291361808777,0.8,14,1.0,1.0,0.7927706135209066,0.5905557458694564,25590,37949,"{'snorkel_first_run': 7.851321220397949, 'snorkel_run_after_fix': 27.760421991348267, 'solver_runtime': 1.4936895370483398, 'repair_time': 30.35291361808777}",228.0,8.375,8,18.75,67.45834636688232,0.7,0.8
yelp,0.5345858915913463,0.6493188226303723,40,30.63914203643799,0.8,15,1.0,0.9,0.7927706135209066,0.6493188226303723,25590,37949,"{'snorkel_first_run': 7.659238815307617, 'snorkel_run_after_fix': 17.152712106704712, 'solver_runtime': 1.513504981994629, 'repair_time': 30.63914203643799}",229.0,6.375,8,17.0,56.96459794044495,0.7,0.8
